ID_TEXT,ID_TEXT,CIUDAD,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES,PROGRAMAS DE BECAS,COSTO DE COLEGIATURA Y OPCIONES DE PAGO,"INSTALACIONES, AULAS Y LABORATORIOS",PLAN DE ESTUDIOS,AMBIENTE ESTUDIANTIL,ACREDITACIONES Y CERTIFICACIONES,UBICACIÓN DEL CAMPUS,MODALIDADES HÍBRIDAS (PRESENCIAL Y ONLINE),MODALIDADES ONLINE,VALORES INSTITUCIONALES
Entrevistado_2928,Entrevistado_2928,CULIACÁN,Primera mención,TECMILENIO,7.0,5.0,7.8,4.0,6.4,5.8,7.0,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2929,Entrevistado_2929,AGUASCALIENTES,Primera mención,ITESM,8.4,9.0,9.0,6.0,6.4,1.0,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2930,Entrevistado_2930,AGUASCALIENTES,Primera mención,UNID,8.0,8.0,10.0,8.0,5.0,10.0,6.4,7.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2931,Entrevistado_2931,TEPIC,Primera mención,UNIVA,10.0,10.0,7.8,4.0,8.0,5.8,6.4,6.5,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_2932,Entrevistado_2932,LEÓN,Primera mención,LA SALLE,8.4,7.0,1.0,6.0,6.4,5.8,10.0,6.5,5.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_2933,Entrevistado_2933,IRAPUATO,Primera mención,OTRAS1,8.4,6.0,7.8,8.0,6.4,2.0,6.4,10.0,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_2934,Entrevistado_2934,TEPIC,Primera mención,OTRAS1,8.4,1.0,7.0,2.0,6.4,5.8,1.0,6.5,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_2935,Entrevistado_2935,IRAPUATO,Primera mención,OTRAS1,8.4,8.0,7.0,8.0,1.0,7.0,6.4,6.5,7.7,6.4,6.0,7.3,10.0,6.9
Entrevistado_2936,Entrevistado_2936,GUADALAJARA,Primera mención,UP,8.0,5.0,7.8,10.0,10.0,5.8,2.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2937,Entrevistado_2937,TUXTLA GUTIÉRREZ,Primera mención,ITESM,8.0,8.0,10.0,8.0,6.4,6.0,6.4,10.0,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_2938,Entrevistado_2938,HERMOSILLO,Primera mención,OTRAS1,8.0,3.0,9.0,8.0,5.0,4.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2939,Entrevistado_2939,MORELIA,Primera mención,OTRAS1,7.0,8.0,6.0,3.0,6.4,5.0,6.4,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_2940,Entrevistado_2940,MORELIA,Primera mención,LA SALLE,8.4,5.0,7.8,10.0,2.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_2941,Entrevistado_2941,CIUDAD DE MÉXICO,Primera mención,UP,9.0,4.0,7.8,8.0,5.0,8.0,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_2942,Entrevistado_2942,MORELIA,Primera mención,OTRAS1,10.0,8.0,10.0,8.0,10.0,6.0,4.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2943,Entrevistado_2943,CULIACÁN,Primera mención,TECMILENIO,8.0,10.0,7.8,8.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,2.0,6.9
Entrevistado_2944,Entrevistado_2944,CIUDAD DE MÉXICO,Primera mención,ITESM,8.4,2.0,7.8,8.0,9.0,10.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2945,Entrevistado_2945,MORELIA,Primera mención,OTRAS1,7.0,8.0,7.8,6.0,6.4,5.8,2.0,6.5,7.7,9.0,7.5,5.0,7.3,6.9
Entrevistado_2946,Entrevistado_2946,LEÓN,Primera mención,LA SALLE,6.0,9.0,8.0,8.0,3.0,4.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2947,Entrevistado_2947,MORELIA,Primera mención,LA SALLE,5.0,4.0,10.0,10.0,6.4,5.8,6.4,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_2948,Entrevistado_2948,HERMOSILLO,Primera mención,ITESM,10.0,8.0,10.0,8.0,6.4,9.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2949,Entrevistado_2949,VILLAHERMOSA,Primera mención,OTRAS1,9.0,10.0,1.0,6.0,6.4,5.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2950,Entrevistado_2950,HERMOSILLO,Primera mención,OTRAS1,10.0,8.0,7.8,8.0,1.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.0,6.9
Entrevistado_2951,Entrevistado_2951,AGUASCALIENTES,Primera mención,UP,8.4,7.0,9.0,8.0,10.0,8.0,6.4,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_2952,Entrevistado_2952,GUADALAJARA,Primera mención,ITESM,10.0,10.0,7.8,8.0,1.0,5.8,6.4,6.5,6.0,6.4,7.5,7.3,4.0,6.9
Entrevistado_2953,Entrevistado_2953,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.0,8.0,7.8,6.0,6.4,9.0,6.4,6.5,7.7,5.0,7.5,6.0,7.3,6.9
Entrevistado_2954,Entrevistado_2954,MAZATLÁN,Primera mención,OTRAS1,8.0,8.0,7.8,7.0,7.0,5.8,6.4,10.0,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_2955,Entrevistado_2955,CIUDAD DE MÉXICO,Primera mención,ITESM,8.4,4.0,7.8,8.0,6.4,5.8,6.4,6.0,9.0,8.0,7.5,5.0,7.3,6.9
Entrevistado_2956,Entrevistado_2956,COATZACOALCOS,Primera mención,OTRAS1,10.0,10.0,8.0,8.0,6.4,5.8,10.0,6.5,7.7,6.4,7.5,1.0,7.3,6.9
Entrevistado_2957,Entrevistado_2957,CIUDAD DE MÉXICO,Primera mención,OTRAS1,9.0,8.0,4.0,8.0,1.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,5.0,6.9
Entrevistado_2958,Entrevistado_2958,GUADALAJARA,Primera mención,UNITEC,7.0,8.0,7.8,8.0,5.0,5.8,6.4,6.5,9.0,6.4,7.5,6.0,7.3,6.9
Entrevistado_2959,Entrevistado_2959,MONTERREY,Primera mención,ITESM,8.4,6.0,7.8,9.0,6.4,1.0,7.0,6.5,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_2960,Entrevistado_2960,GUADALAJARA,Primera mención,UAG,8.4,9.0,9.0,7.0,10.0,6.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2961,Entrevistado_2961,LEÓN,Primera mención,LA SALLE,7.0,10.0,7.8,8.0,6.4,7.0,2.0,6.5,7.7,6.4,5.0,7.3,7.3,6.9
Entrevistado_2962,Entrevistado_2962,VILLAHERMOSA,Primera mención,UVM,8.4,10.0,7.8,10.0,6.4,3.0,5.0,6.5,7.7,6.4,7.5,1.0,7.3,6.9
Entrevistado_2963,Entrevistado_2963,CD. OBREGÓN,Primera mención,LA SALLE,8.0,9.0,2.0,8.0,2.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2964,Entrevistado_2964,CIUDAD DE MÉXICO,Primera mención,OTRAS1,10.0,3.0,7.8,8.0,6.4,5.8,6.4,8.0,7.7,10.0,7.5,10.0,7.3,6.9
Entrevistado_2965,Entrevistado_2965,GUADALAJARA,Primera mención,UNIVA,7.0,8.0,10.0,10.0,6.4,10.0,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2966,Entrevistado_2966,LEÓN,Primera mención,OTRAS1,8.4,8.0,5.0,8.0,6.4,4.0,6.4,10.0,7.7,6.4,8.0,3.0,7.3,6.9
Entrevistado_2967,Entrevistado_2967,LA PAZ,Primera mención,OTRAS1,8.4,10.0,7.8,10.0,6.4,4.0,6.4,9.0,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_2968,Entrevistado_2968,MORELIA,Primera mención,OTRAS1,7.0,9.0,9.0,6.0,7.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2969,Entrevistado_2969,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,8.0,10.0,8.0,1.0,6.0,6.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2970,Entrevistado_2970,MEXICALI,Primera mención,OTRAS1,8.0,9.0,7.0,8.0,6.4,8.0,6.4,6.5,7.7,3.0,7.5,7.3,7.3,6.9
Entrevistado_2971,Entrevistado_2971,COATZACOALCOS,Primera mención,OTRAS1,10.0,8.0,8.0,8.0,10.0,5.8,6.4,4.0,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_2972,Entrevistado_2972,QUERÉTARO,Primera mención,ANÁHUAC,10.0,8.0,7.0,5.0,2.0,5.8,6.4,1.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2973,Entrevistado_2973,HERMOSILLO,Primera mención,UVM,8.4,8.0,10.0,10.0,6.0,7.0,6.4,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_2974,Entrevistado_2974,MONTERREY,Primera mención,ITESM,5.0,8.0,7.0,8.0,10.0,5.8,10.0,6.5,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_2975,Entrevistado_2975,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.4,10.0,5.0,8.0,9.0,5.8,6.0,6.5,7.7,6.4,7.5,7.3,7.3,4.0
Entrevistado_2976,Entrevistado_2976,TUXTLA GUTIÉRREZ,Primera mención,UVM,7.0,8.0,10.0,10.0,6.4,3.0,6.4,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_2977,Entrevistado_2977,LEÓN,Primera mención,LA SALLE,9.0,8.0,4.0,10.0,6.4,6.0,6.4,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_2978,Entrevistado_2978,TIJUANA,Primera mención,OTRAS1,9.0,10.0,7.8,8.0,6.4,10.0,6.4,6.5,10.0,3.0,7.5,7.3,7.3,6.9
Entrevistado_2979,Entrevistado_2979,TEPIC,Primera mención,UAG,10.0,7.0,10.0,7.0,6.4,2.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2980,Entrevistado_2980,VILLAHERMOSA,Primera mención,OTRAS1,8.4,10.0,7.8,7.0,7.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_2981,Entrevistado_2981,PUEBLA,Primera mención,OTRAS1,10.0,9.0,5.0,8.0,9.0,5.8,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2982,Entrevistado_2982,GUADALAJARA,Primera mención,OTRAS1,8.0,10.0,10.0,8.0,6.4,6.0,6.4,6.5,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_2983,Entrevistado_2983,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,10.0,7.0,6.4,5.8,6.4,6.5,9.0,1.0,7.5,7.3,10.0,6.9
Entrevistado_2984,Entrevistado_2984,PUEBLA,Primera mención,OTRAS1,10.0,8.0,7.8,9.0,6.0,3.0,6.4,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_2985,Entrevistado_2985,GUADALAJARA,Primera mención,UAG,8.4,6.0,3.0,7.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.0,6.9
Entrevistado_2986,Entrevistado_2986,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,7.8,1.0,10.0,1.0,10.0,6.5,7.7,6.4,7.5,1.0,7.3,6.9
Entrevistado_2987,Entrevistado_2987,CIUDAD DE MÉXICO,Primera mención,ITESM,8.0,8.0,10.0,8.0,5.0,8.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,9.0
Entrevistado_2988,Entrevistado_2988,CIUDAD DE MÉXICO,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,1.0,2.0,6.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2989,Entrevistado_2989,GUADALAJARA,Primera mención,UAG,8.0,7.0,1.0,8.0,6.4,5.8,6.4,6.5,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_2990,Entrevistado_2990,COATZACOALCOS,Primera mención,OTRAS1,8.4,10.0,7.8,10.0,6.4,5.0,10.0,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_2991,Entrevistado_2991,GUADALAJARA,Primera mención,UP,7.0,8.0,7.0,8.0,6.4,5.8,10.0,6.5,7.7,3.0,7.5,7.3,7.3,6.9
Entrevistado_2992,Entrevistado_2992,AGUASCALIENTES,Primera mención,ITESM,9.0,8.0,7.0,10.0,6.4,5.8,6.4,9.0,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_2993,Entrevistado_2993,CULIACÁN,Primera mención,OTRAS1,8.4,8.0,7.8,8.0,10.0,8.0,6.4,10.0,7.7,6.4,7.5,6.0,7.3,6.9
Entrevistado_2994,Entrevistado_2994,VERACRUZ,Primera mención,OTRAS1,10.0,8.0,8.0,10.0,10.0,5.8,6.4,4.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2995,Entrevistado_2995,CIUDAD DE MÉXICO,Primera mención,OTRAS1,9.0,10.0,10.0,10.0,6.4,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2996,Entrevistado_2996,MORELIA,Primera mención,OTRAS1,7.0,6.0,7.0,8.0,6.4,10.0,6.4,6.5,7.7,6.4,10.0,7.3,7.3,6.9
Entrevistado_2997,Entrevistado_2997,TEPIC,Primera mención,UAG,8.4,7.0,4.0,8.0,3.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,6.0,6.9
Entrevistado_2998,Entrevistado_2998,CIUDAD DE MÉXICO,Primera mención,UVM,10.0,10.0,9.0,3.0,6.4,7.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_2999,Entrevistado_2999,CULIACÁN,Primera mención,OTRAS1,8.4,8.0,10.0,8.0,2.0,10.0,6.4,6.5,6.0,6.4,7.5,7.3,9.0,6.9
Entrevistado_3000,Entrevistado_3000,CULIACÁN,Primera mención,OTRAS1,10.0,8.0,7.8,7.0,10.0,10.0,6.4,6.5,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_3001,Entrevistado_3001,AGUASCALIENTES,Primera mención,OTRAS1,10.0,8.0,7.8,8.0,6.4,5.0,10.0,6.5,7.7,8.0,7.5,7.3,10.0,6.9
Entrevistado_3002,Entrevistado_3002,MEXICALI,Primera mención,UAD,8.4,10.0,8.0,8.0,10.0,5.0,6.4,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3003,Entrevistado_3003,ZAMORA,Primera mención,UNIVER,4.0,8.0,7.0,7.0,5.0,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3004,Entrevistado_3004,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.4,10.0,8.0,8.0,6.4,5.8,6.4,6.5,7.7,8.0,8.0,7.3,7.3,6.9
Entrevistado_3005,Entrevistado_3005,PUEBLA,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,1.0,4.0,6.4,6.5,8.0,1.0,7.5,7.3,7.3,6.9
Entrevistado_3006,Entrevistado_3006,VILLAHERMOSA,Primera mención,UAG,7.0,8.0,10.0,10.0,1.0,5.8,6.4,6.5,7.7,6.4,7.5,3.0,7.3,6.9
Entrevistado_3007,Entrevistado_3007,MORELIA,Primera mención,OTRAS1,7.0,10.0,7.8,8.0,6.4,1.0,10.0,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_3008,Entrevistado_3008,MORELIA,Primera mención,OTRAS1,10.0,8.0,2.0,8.0,6.4,1.0,6.4,6.5,6.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3009,Entrevistado_3009,MÉRIDA,Primera mención,OTRAS1,8.4,8.0,10.0,8.0,10.0,5.8,10.0,6.5,7.7,6.4,7.5,9.0,10.0,6.9
Entrevistado_3010,Entrevistado_3010,GUADALAJARA,Primera mención,LA SALLE,7.0,6.0,1.0,8.0,6.4,10.0,6.4,6.5,1.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3011,Entrevistado_3011,CIUDAD DE MÉXICO,Primera mención,UP,8.0,10.0,4.0,10.0,2.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3012,Entrevistado_3012,MORELIA,Primera mención,OTRAS1,10.0,10.0,7.8,8.0,4.0,5.8,6.4,6.5,7.7,1.0,7.5,6.0,7.3,6.9
Entrevistado_3013,Entrevistado_3013,HERMOSILLO,Primera mención,OTRAS1,10.0,10.0,7.8,8.0,6.4,3.0,10.0,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3014,Entrevistado_3014,GUADALAJARA,Primera mención,ITESO,5.0,8.0,3.0,5.0,6.4,5.8,6.4,6.5,3.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3015,Entrevistado_3015,VILLAHERMOSA,Primera mención,UVM,10.0,8.0,7.8,8.0,10.0,8.0,6.4,6.5,7.7,10.0,7.5,10.0,7.3,6.9
Entrevistado_3016,Entrevistado_3016,MAZATLÁN,Primera mención,OTRAS1,10.0,8.0,7.8,6.0,5.0,5.8,6.4,6.5,8.0,6.4,4.0,7.3,7.3,6.9
Entrevistado_3017,Entrevistado_3017,GUADALAJARA,Primera mención,UAG,8.4,9.0,9.0,8.0,6.4,2.0,6.4,6.5,6.0,6.4,7.5,7.3,10.0,6.9
Entrevistado_3018,Entrevistado_3018,GUADALAJARA,Primera mención,OTRAS1,10.0,5.0,8.0,8.0,10.0,4.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3019,Entrevistado_3019,CIUDAD DE MÉXICO,Primera mención,UP,10.0,9.0,10.0,8.0,6.4,3.0,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3020,Entrevistado_3020,GUADALAJARA,Primera mención,ITESM,8.4,7.0,7.8,10.0,6.4,8.0,4.0,6.5,7.7,6.4,7.5,4.0,7.3,6.9
Entrevistado_3021,Entrevistado_3021,CIUDAD DE MÉXICO,Primera mención,OTRAS1,5.0,8.0,8.0,8.0,6.4,8.0,6.4,6.5,7.7,6.0,7.5,7.3,7.3,10.0
Entrevistado_3022,Entrevistado_3022,GUADALAJARA,Primera mención,UAG,7.0,10.0,7.0,7.0,1.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3023,Entrevistado_3023,ZAMORA,Primera mención,UNIVER,6.0,10.0,7.8,8.0,6.0,9.0,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3024,Entrevistado_3024,LEÓN,Primera mención,ITESM,10.0,3.0,1.0,8.0,6.4,6.0,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3025,Entrevistado_3025,LEÓN,Primera mención,LA SALLE,8.4,10.0,1.0,8.0,6.4,1.0,8.0,6.5,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_3026,Entrevistado_3026,COATZACOALCOS,Primera mención,OTRAS1,10.0,2.0,7.8,8.0,5.0,5.8,4.0,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_3027,Entrevistado_3027,MAZATLÁN,Primera mención,UAD,9.0,8.0,10.0,8.0,10.0,10.0,6.4,6.5,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3028,Entrevistado_3028,CIUDAD DE MÉXICO,Primera mención,OTRAS1,9.0,4.0,7.8,8.0,10.0,4.0,5.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3029,Entrevistado_3029,TEPIC,Primera mención,UNIVA,10.0,8.0,7.8,8.0,6.4,2.0,9.0,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_3030,Entrevistado_3030,IRAPUATO,Primera mención,OTRAS1,10.0,8.0,10.0,6.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_3031,Entrevistado_3031,TEPIC,Primera mención,UNIVER,8.4,9.0,7.8,8.0,1.0,1.0,6.4,6.5,10.0,6.4,7.5,10.0,7.3,6.9
Entrevistado_3032,Entrevistado_3032,GUADALAJARA,Primera mención,OTRAS1,8.4,9.0,10.0,5.0,4.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,4.0,6.9
Entrevistado_3033,Entrevistado_3033,QUERÉTARO,Primera mención,OTRAS1,7.0,5.0,6.0,8.0,6.4,4.0,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_3034,Entrevistado_3034,MONTERREY,Primera mención,TECMILENIO,4.0,10.0,7.0,8.0,4.0,1.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3035,Entrevistado_3035,GUADALAJARA,Primera mención,UAG,10.0,8.0,6.0,10.0,5.0,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3036,Entrevistado_3036,GUADALAJARA,Primera mención,UAG,10.0,7.0,7.0,8.0,10.0,5.8,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3037,Entrevistado_3037,GUADALAJARA,Primera mención,UAG,9.0,8.0,7.8,8.0,6.4,5.0,6.4,1.0,7.7,4.0,7.5,7.3,7.3,6.9
Entrevistado_3038,Entrevistado_3038,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,7.8,8.0,10.0,5.8,9.0,10.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3039,Entrevistado_3039,MONTERREY,Primera mención,ITESM,8.4,9.0,7.8,9.0,6.4,10.0,6.4,1.0,7.7,4.0,7.5,7.3,7.3,6.9
Entrevistado_3040,Entrevistado_3040,QUERÉTARO,Primera mención,OTRAS1,7.0,2.0,7.8,6.0,6.4,5.8,6.0,6.5,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3041,Entrevistado_3041,LA PAZ,Primera mención,OTRAS1,8.4,8.0,3.0,8.0,1.0,5.8,3.0,6.5,9.0,6.4,7.5,7.3,9.0,6.9
Entrevistado_3042,Entrevistado_3042,LEÓN,Primera mención,UNITEC,8.0,8.0,6.0,7.0,6.0,5.8,1.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3043,Entrevistado_3043,MORELIA,Primera mención,LA SALLE,7.0,8.0,7.8,5.0,10.0,5.8,6.4,6.5,7.7,7.0,7.5,10.0,7.3,6.9
Entrevistado_3044,Entrevistado_3044,IRAPUATO,Primera mención,OTRAS1,8.0,8.0,10.0,8.0,6.4,5.8,5.0,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_3045,Entrevistado_3045,MORELIA,Primera mención,ITESM,5.0,8.0,7.8,8.0,6.4,10.0,6.4,9.0,7.7,6.4,7.5,7.0,10.0,6.9
Entrevistado_3046,Entrevistado_3046,AGUASCALIENTES,Primera mención,UVM,8.4,8.0,10.0,10.0,6.4,5.8,6.4,7.0,7.7,1.0,7.0,7.3,7.3,6.9
Entrevistado_3047,Entrevistado_3047,MÉRIDA,Primera mención,ANÁHUAC,8.4,8.0,10.0,10.0,10.0,5.8,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_3048,Entrevistado_3048,MAZATLÁN,Primera mención,OTRAS1,9.0,2.0,7.8,5.0,6.4,5.8,6.4,6.5,7.7,6.4,10.0,9.0,7.3,6.9
Entrevistado_3049,Entrevistado_3049,QUERÉTARO,Primera mención,ANÁHUAC,9.0,8.0,7.8,8.0,8.0,5.0,6.4,6.5,10.0,6.4,7.5,7.3,7.0,6.9
Entrevistado_3050,Entrevistado_3050,CIUDAD DE MÉXICO,Primera mención,ITESM,8.4,8.0,8.0,7.0,10.0,10.0,6.4,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_3051,Entrevistado_3051,MONTERREY,Primera mención,TECMILENIO,8.0,7.0,7.8,8.0,6.4,5.8,6.4,10.0,7.7,6.4,7.5,7.3,8.0,4.0
Entrevistado_3052,Entrevistado_3052,TEPIC,Primera mención,UNIVER,9.0,8.0,7.8,6.0,6.4,5.8,6.4,6.5,7.7,10.0,7.5,8.0,7.0,6.9
Entrevistado_3053,Entrevistado_3053,TIJUANA,Primera mención,OTRAS1,10.0,8.0,4.0,8.0,4.0,5.8,6.4,6.5,7.7,5.0,7.5,7.3,10.0,6.9
Entrevistado_3054,Entrevistado_3054,MAZATLÁN,Primera mención,TECMILENIO,8.0,4.0,10.0,8.0,6.4,5.8,9.0,6.5,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_3055,Entrevistado_3055,MAZATLÁN,Primera mención,OTRAS1,8.0,8.0,7.8,10.0,8.0,8.0,4.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3056,Entrevistado_3056,GUADALAJARA,Primera mención,OTRAS1,8.4,5.0,7.8,10.0,6.4,10.0,6.4,8.0,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3057,Entrevistado_3057,QUERÉTARO,Primera mención,OTRAS1,7.0,10.0,7.8,8.0,7.0,5.8,9.0,6.5,7.7,6.4,7.5,7.3,8.0,6.9
Entrevistado_3058,Entrevistado_3058,GUADALAJARA,Primera mención,UP,6.0,8.0,10.0,10.0,3.0,5.8,6.4,6.5,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_3059,Entrevistado_3059,CIUDAD DE MÉXICO,Primera mención,UVM,8.4,9.0,10.0,8.0,3.0,1.0,6.4,6.5,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_3060,Entrevistado_3060,HERMOSILLO,Primera mención,TECMILENIO,10.0,6.0,8.0,8.0,6.4,10.0,6.4,6.5,7.7,6.4,6.0,7.3,7.3,6.9
Entrevistado_3061,Entrevistado_3061,CULIACÁN,Primera mención,ITESM,4.0,10.0,7.8,8.0,8.0,10.0,9.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3062,Entrevistado_3062,IRAPUATO,Primera mención,ITESM,9.0,10.0,7.8,8.0,8.0,10.0,6.4,6.5,7.7,6.4,7.5,7.0,7.3,6.9
Entrevistado_3063,Entrevistado_3063,COATZACOALCOS,Primera mención,OTRAS1,10.0,5.0,4.0,8.0,10.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3064,Entrevistado_3064,LA PAZ,Primera mención,OTRAS1,7.0,8.0,3.0,1.0,6.4,5.0,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_3065,Entrevistado_3065,GUADALAJARA,Primera mención,UAG,10.0,6.0,7.8,8.0,1.0,1.0,6.4,6.5,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_3066,Entrevistado_3066,MORELIA,Primera mención,OTRAS1,10.0,5.0,7.8,8.0,6.4,9.0,6.4,5.0,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_3067,Entrevistado_3067,CULIACÁN,Primera mención,OTRAS1,8.0,7.0,1.0,8.0,6.4,5.8,6.4,5.0,7.7,6.4,7.5,7.3,7.3,6.9
